"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI";"IMI_nDi";"DIF";"PRC_DIF"
"2156";"41002016007P7";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"5";0,5;0,159420289855072;0,25974025974026;0,518650793650794;0,359452835811531;0,426130351130351;-0,0666775153188197;-18,5497257709159
"2157";"41002016008P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,479166666666667;0,178571428571429;0,40625;0,428947368421053;0,373233865914787;0,43812134502924;-0,0648874791144528;-17,3852067136017
"2158";"41002016009P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2004;"PROFISSIONAL";"4";0,416666666666667;0,425925925925926;0,580833333333333;0,450840336134454;0,468566565515095;0,482780112044818;-0,014213546529723;-3,03341031473256
"2159";"41002016010P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,75;0,32;0,57952380952381;0,491176470588235;0,535175070028011;0,606900093370682;-0,0717250233426704;-13,4021607805678
"2160";"41002016011P4";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,272727272727273;0,708333333333333;0,513888888888889;0,440972222222222;0,483980429292929;0,409196127946128;0,0747843013468014;15,4519267351487
"2161";"41002016012P0";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2006;"PROFISSIONAL";"4";0,488888888888889;0,695652173913043;0,502777777777778;0,388425925925926;0,518936191626409;0,460030864197531;0,0589053274288782;11,3511696388455
"2162";"41002016013P7";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,216666666666667;0,25;0,468362193362193;0,376666666666667;0,327923881673882;0,353898508898509;-0,0259746272246272;-7,92093186139424
"2163";"41002016014P3";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,538461538461538;0,64;0,540178571428571;0,503571428571429;0,555552884615385;0,527403846153846;0,0281490384615384;5,06685128293885
"2164";"41002016015P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,5;0,272727272727273;0,527847222222222;0,389880952380952;0,422613861832612;0,472576058201058;-0,0499621963684465;-11,8221858960782
"2165";"41002016016P6";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2007;"PROFISSIONAL";"4";0,537037037037037;0,805555555555556;0,665271132376396;0,512962962962963;0,630206671982988;0,571757044125465;0,0584496278575226;9,27467614292418
"2166";"41002016018P9";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,458333333333333;0,2;0,464197530864198;0,350793650793651;0,368331128747795;0,424441504997061;-0,0561103762492651;-15,2336774901491
"2167";"41002016019P5";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,333333333333333;0,6;0,524679487179487;0,326388888888889;0,446100427350427;0,39480056980057;0,0512998575498575;11,4996208038957
"2168";"41002016020P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,571428571428572;0,55952380952381;0,568837620797604;0,389473684210526;0,522315921490128;0,509913292145567;0,0124026293445606;2,37454552585279
"2169";"41002016021P0";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,5625;0,53125;0,621491228070175;0,491145833333333;0,551596765350877;0,558379020467836;-0,00678225511695907;-1,22956760136996
"2170";"41002016022P6";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,717948717948718;0,625;0,607051282051282;0,451470588235294;0,600367647058824;0,592156862745098;0,00821078431372557;1,36762604613188
"2171";"41002016023P2";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,577777777777778;0,631578947368421;0,641941391941392;0,394791666666667;0,561522445938564;0,538170278795279;0,0233521671432856;4,15872371838196
"2172";"41002016024P9";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,392156862745098;0,727272727272727;0,560817805383023;0,39656862745098;0,519204005712957;0,449847765193034;0,0693562405199234;13,3581867159683
"2173";"41002016025P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,757575757575758;0,5;0,478571428571429;0,560416666666667;0,574140963203463;0,598854617604618;-0,0247136544011543;-4,30445761320748
"2174";"41002016156P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,380952380952381;0,52112676056338;0,492645971914265;0,412745098039216;0,45186755286731;0,428781150301954;0,0230864025653567;5,10910828158887
"2175";"41002016157P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,666666666666667;0,611111111111111;0,561111111111111;0,425;0,565972222222222;0,550925925925926;0,0150462962962963;2,65848670756646
"2176";"41002016158P5";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,722222222222222;0,688888888888889;0,573354341736695;0,524479166666667;0,627236154878618;0,606685243541861;0,020550911336757;3,27642327007345
"2177";"41002016161P6";"ENSINO";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";0,688888888888889;0,442857142857143;0,570934959349593;0,519791666666667;0,555618164440573;0,59320517163505;-0,0375870071944767;-6,76489891800449
"2178";"41002016162P2";"QUÍMICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,272727272727273;0,785714285714286;0,605235042735043;0,4;0,51591915029415;0,425987438487438;0,0899317118067119;17,4313575596947
"2179";"41002016164P5";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,833333333333333;0,770833333333333;0,8125;0,613461538461539;0,757532051282051;0,753098290598291;0,00443376068376067;0,585290176997389
"2180";"41004019001P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,8;0,390243902439024;0,53546365914787;0,548245614035088;0,568488293905495;0,627903091060986;-0,0594147971554904;-10,4513668605756
"2181";"41004019002P8";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,481481481481481;0,75;0,463858225108225;0,591666666666667;0,571751593314093;0,512335457752124;0,0594161355619689;10,3919492760081
"2182";"41004019003P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,861111111111111;0,5;0,579458670260557;0,463725490196078;0,601073817891937;0,634765090522582;-0,0336912726306455;-5,60518053320078
"2183";"41004019004P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,466666666666667;0,526315789473684;0,569444444444444;0,400833333333333;0,490815058479532;0,478981481481481;0,0118335769980507;2,41100528470118
"2184";"41004019005P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,7;0,571428571428571;0,58695652173913;0,493939393939394;0,588081121776774;0,593631971892841;-0,00555085011606749;-0,943891907173735
"2185";"41005015001P8";"DIREITO";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"5";0,24;0,201388888888889;0,458333333333333;0,40297619047619;0,325674603174603;0,367103174603175;-0,0414285714285714;-12,7208480565371
"2186";"41005015002P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"5";0,692307692307692;0,666666666666667;0,591496598639456;0,459444444444444;0,602478850514565;0,581082911797198;0,0213959387173673;3,55131780959506
"2187";"41005015003P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,472222222222222;0,367647058823529;0,563717532467533;0,341666666666667;0,436313370044988;0,45920214045214;-0,0228887704071528;-5,24594751813192
"2188";"41005015004P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,75;0,476190476190476;0,625;0,515196078431372;0,591596638655462;0,630065359477124;-0,038468720821662;-6,50252525252525
"2189";"41005015005P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"5";0,533333333333333;0,25;0,511480186480186;0,496296296296296;0,447777454027454;0,513703272036605;-0,0659258180091514;-14,7228980414698
"2190";"41005015006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2003;"PROFISSIONAL";"3";0,666666666666667;0,604166666666667;0,607142857142857;0,560897435897436;0,609718406593406;0,611568986568987;-0,00185057997558002;-0,303513877155113
"2191";"41005015007P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2001;"PROFISSIONAL";"3";0,897435897435897;0,571428571428571;0,633333333333333;0,406481481481481;0,627169820919821;0,645750237416904;-0,0185804164970831;-2,96258140575588
"2192";"41005015008P2";"FARMÁCIA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,466666666666667;0,305555555555556;0,480092592592593;0,52156862745098;0,443470860566449;0,489442628903413;-0,0459717683369644;-10,3663560393223
"2193";"41005015010P7";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,476190476190476;0,571428571428571;0,685714285714286;0,348809523809524;0,520535714285714;0,503571428571429;0,0169642857142858;3,25900514579761
"2194";"41005015011P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,512820512820513;0,568627450980392;0,557142857142857;0,434313725490196;0,51822613660849;0,501425698484522;0,0168004381239675;3,24191254302943
"2195";"41006011002P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";1997;"ACADÊMICO";"4";0,527777777777778;0,571428571428571;0,645138888888889;0,369230769230769;0,528394001831502;0,514049145299145;0,0143448565323566;2,7148030603366
"2196";"41006011003P7";"CIÊNCIAS AMBIENTAIS";"MUNICIPAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,805555555555555;0,433333333333333;0,508333333333333;0,576785714285714;0,581001984126984;0,630224867724868;-0,0492228835978835;-8,47206807251201
"2197";"41006011004P3";"EDUCAÇÃO";"MUNICIPAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,4375;0,375;0,53;0,427631578947368;0,442532894736842;0,465043859649123;-0,0225109649122807;-5,08684556108923
"2198";"41006011005P0";"QUÍMICA";"MUNICIPAL";"PÚBLICA";2002;"ACADÊMICO";"3";0,358974358974359;0,681818181818182;0,536904761904762;0,443589743589744;0,505321761571762;0,446489621489622;0,05883214008214;11,6425106845087
"2199";"41006011007P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,431372549019608;0,236842105263158;0,472428472428472;0,378703703703704;0,379836707603736;0,427501575050595;-0,0476648674468592;-12,5487785916114
"2200";"41006011009P5";"ENGENHARIAS II";"MUNICIPAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,296296296296296;0,823529411764706;0,486836441893831;0,461274509803922;0,516984164939689;0,414802415998016;0,102181748941672;19,7649668735198
"2201";"41006011011P0";"CIÊNCIAS AGRÁRIAS I";"MUNICIPAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,757575757575757;0,789473684210526;0,586274509803922;0,444791666666667;0,644528904564218;0,596213978015449;0,0483149265487695;7,49616133685057
"2202";"41006011012P6";"SAÚDE COLETIVA";"MUNICIPAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,8;0,5;0,569444444444444;0,497395833333333;0,591710069444444;0,622280092592593;-0,0305700231481482;-5,16638548619771
"2203";"41007018001P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,355555555555556;0,28;0,523148148148148;0,443137254901961;0,400460239651416;0,440613652868555;-0,0401534132171387;-10,0268164580061
"2204";"41007018002P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,538461538461538;0,471428571428571;0,544285714285714;0,444444444444444;0,499655067155067;0,509063899063899;-0,00940883190883191;-1,88306544400797
"2205";"41007018004P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,916666666666667;0,666666666666667;0,549595141700405;0,408796296296296;0,635431192832509;0,625019368221123;0,010411824611386;1,63854477539481
"2206";"41007018005P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,928571428571428;0,615384615384615;0,59375;0,357843137254902;0,623887295302736;0,62672152194211;-0,00283422663937372;-0,454285038453689
"2207";"41008014001P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,574074074074074;0,3875;0,473277243589744;0,397222222222222;0,45801838497151;0,481524513295347;-0,0235061283238366;-5,13213641528794
"2208";"41008014002P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,515151515151515;0,692307692307692;0,593253968253968;0,522222222222222;0,580733849483849;0,543542568542569;0,0371912809412809;6,40418687051497
"2209";"41008014003P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,595238095238095;0,285714285714286;0,575;0,444444444444444;0,475099206349206;0,538227513227513;-0,0631283068783068;-13,2873947240203
"2210";"41008014004P6";"MEDICINA II";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";0,647058823529412;0,409090909090909;0,536441798941799;0,525438596491228;0,529507532013337;0,569646406320813;-0,040138874307476;-7,58041611889007
"2211";"41015010001P0";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,952380952380952;0,369565217391304;0,647058823529412;0,507017543859649;0,619005634290329;0,702152439923338;-0,0831468056330084;-13,4323180641697
"2212";"41015010002P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"3";0,615384615384615;0,28125;0,498569023569024;0,491111111111111;0,471578687516187;0,535021583354917;-0,0634428958387292;-13,4533000574907
"2213";"41015010003P2";"MEDICINA I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"6";0,4375;0,293478260869565;0,513431314526205;0,52;0,441102393848943;0,490310438175402;-0,0492080443264591;-11,1556965032728
"2214";"41015010004P9";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,814814814814815;0,1875;0,518429487179487;0,410185185185185;0,482732371794872;0,581143162393162;-0,0984107905982906;-20,3862007912137
"2215";"41015010007P8";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,575757575757576;0,430769230769231;0,513603950748516;0,487179487179487;0,501827561113703;0,525513671228526;-0,0236861101148239;-4,71996995586641
"2216";"41016017001P6";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,833333333333333;0,3;0,85;0,423809523809524;0,601785714285714;0,702380952380952;-0,100595238095238;-16,7161226508408
"2217";"41016017002P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2010;"PROFISSIONAL";"3";0,909090909090909;0,515151515151515;0,566666666666667;0,442948717948718;0,608464452214452;0,639568764568765;-0,0311043123543123;-5,1119358314378
"2218";"41016017003P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,820512820512821;0,375;0,520833333333333;0,506410256410256;0,555689102564103;0,615918803418803;-0,0602297008547008;-10,8387406873348
"2219";"41016017004P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,472222222222222;0,43859649122807;0,814814814814815;0,480555555555556;0,551547270955166;0,589197530864198;-0,0376502599090319;-6,82629792435188
"2220";"41016017005P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,717948717948718;0,723404255319149;0,633333333333333;0,419230769230769;0,623479268957992;0,59017094017094;0,0333083287870521;5,34233140465434
"2221";"41016017006P8";"DIREITO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,272727272727273;0,361111111111111;0,838383838383838;0,281818181818182;0,438510101010101;0,464309764309764;-0,0257996632996633;-5,88348210000959
"2222";"41016017007P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,523809523809524;0,804347826086957;0,64484126984127;0,459615384615385;0,608153501088284;0,542755392755393;0,0653981083328909;10,7535528802945
"2223";"41019016001P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";0,766666666666667;0,535714285714286;0,657894736842105;0,426515151515152;0,596697710184552;0,617025518341308;-0,0203278081567555;-3,4067179762544
"2224";"41019016002P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,897435897435897;0,53448275862069;0,571532999164578;0,548809523809524;0,638065294757672;0,672592806803333;-0,0345275120456606;-5,41128193765399
"2225";"41020014001P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,307692307692308;0,555555555555556;0,583333333333333;0,407051282051282;0,46340811965812;0,432692307692308;0,030715811965812;6,62824207492795
"2226";"41020014002P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,666666666666667;0,533333333333333;0,6;0,3875;0,546875;0,551388888888889;-0,00451388888888882;-0,825396825396812
"2227";"41020014003P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,705882352941177;0,727272727272727;0,630606060606061;0,48030303030303;0,636016042780749;0,605597147950089;0,0304188948306595;4,78272445733664
"2228";"41020014004P9";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,75;0,697674418604651;0,505031110804978;0,435294117647059;0,596999911764172;0,563441742817346;0,0335581689468264;5,62113465773553
"2229";"41020014005P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,56140350877193;0,622641509433962;0,9;0,417916666666667;0,62549042121814;0,626440058479532;-0,000949637261392411;-0,151822830402902
"2230";"41020014007P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,875;0,666666666666667;0,735119047619048;0,518137254901961;0,698730742296919;0,709418767507003;-0,0106880252100841;-1,52963431592398
"2231";"41020014008P4";"HISTÓRIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,511111111111111;0,688888888888889;0,977272727272727;0,561764705882353;0,68475935828877;0,68338284808873;0,0013765102000397;0,201021013203768
"2232";"41020014009P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,846153846153846;0,82051282051282;0,578947368421053;0,485416666666667;0,682757675438596;0,636839293747189;0,0459183816914079;6,72542885173871
"2233";"42001013001P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";0,327044025157233;0,195767195767196;0,446569012382966;0,357661290322581;0,331760380907494;0,377091442620926;-0,0453310617134327;-13,6637960173046
"2234";"42001013002P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"7";0,151515151515152;0,119047619047619;0,908333333333333;0,487619047619048;0,416628787878788;0,515822510822511;-0,099193722943723;-23,8086579299417
"2235";"42001013003P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,0933333333333333;0,105263157894737;0,7;0,536858974358974;0,358863866396761;0,443397435897436;-0,0845335695006748;-23,5558877380021
"2236";"42001013004P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,320987654320988;0,18;0,487252541466025;0,44066091954023;0,357225278831811;0,416300371775747;-0,0590750929439368;-16,5372095550244
"2237";"42001013005P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"7";0,186991869918699;0,146258503401361;0,302988387978142;0,313888888888889;0,237531912546773;0,26795638226191;-0,0304244697151373;-12,8085819664953
"2238";"42001013006P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,236559139784946;0,173611111111111;0,492941176470588;0,580555555555555;0,37091674573055;0,436685290603697;-0,0657685448731464;-17,7313495899491
"2239";"42001013008P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,456140350877193;0,207317073170732;0,508578431372549;0,384469696969697;0,389126388097543;0,449729493073146;-0,0606031049756036;-15,574144244469
"2240";"42001013009P6";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,297619047619048;0,265625;0,510752688172043;0,475520833333333;0,387379392281106;0,427964189708141;-0,0405847974270354;-10,4767569560294
"2241";"42001013010P4";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1963;"ACADÊMICO";"7";0,273809523809524;0,231182795698925;0,544444444444444;0,54837962962963;0,399454098395631;0,455544532627866;-0,0560904342322354;-14,041772122884
"2242";"42001013011P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,318840579710145;0,444444444444444;0,527678571428571;0,581521739130435;0,468121333678399;0,476013630089717;-0,00789229641131817;-1,68595102242023
"2243";"42001013012P7";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,310344827586207;0,241758241758242;0,498485474006116;0,36952380952381;0,355028088218594;0,392784703705378;-0,0377566154867839;-10,6348248884288
"2244";"42001013013P3";"ECONOMIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,372549019607843;0,122641509433962;0,63301282051282;0,366666666666667;0,373717504055323;0,457409502262443;-0,0836919982071203;-22,3944549824273
