"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QFDPD";"QFDPM";"QFDPG";"QPPP";"DFDDo";"DFDM";"DFDG";"FCDo"
"1622";"32003013008P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";8;6;6;11;0,727272727272727;0,545454545454545;0,545454545454545;0,606060606060606
"1623";"32003013009P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";9;8;9;11;0,818181818181818;0,727272727272727;0,818181818181818;0,787878787878788
"1624";"32003013012P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";2;2;3;11;0,181818181818182;0,181818181818182;0,272727272727273;0,212121212121212
"1625";"32003013013P8";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";4;4;3;14;0,285714285714286;0,285714285714286;0,214285714285714;0,261904761904762
"1626";"32003013014P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";5;4;8;11;0,454545454545455;0,363636363636364;0,727272727272727;0,515151515151515
"1627";"32003013040P5";NA;NA;NA;NA;NA;NA;6;6;6;12;0,5;0,5;0,5;0,5
"1628";"32003013041P1";"ENSINO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";9;9;12;16;0,5625;0,5625;0,75;0,625
"1629";"32003013042P8";NA;NA;NA;NA;NA;NA;7;9;10;16;0,4375;0,5625;0,625;0,541666666666667
"1630";"32004010001P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";8;7;8;29;0,275862068965517;0,241379310344828;0,275862068965517;0,264367816091954
"1631";"32004010002P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"7";8;5;5;17;0,470588235294118;0,294117647058824;0,294117647058824;0,352941176470588
"1632";"32004010003P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";9;3;11;16;0,5625;0,1875;0,6875;0,479166666666667
"1633";"32004010004P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";7;5;5;18;0,388888888888889;0,277777777777778;0,277777777777778;0,314814814814815
"1634";"32004010005P5";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";6;7;8;18;0,333333333333333;0,388888888888889;0,444444444444444;0,388888888888889
"1635";"32004010006P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";4;4;7;14;0,285714285714286;0,285714285714286;0,5;0,357142857142857
"1636";"32004010007P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";4;3;5;14;0,285714285714286;0,214285714285714;0,357142857142857;0,285714285714286
"1637";"32004010008P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";8;5;3;15;0,533333333333333;0,333333333333333;0,2;0,355555555555556
"1638";"32004010009P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";5;6;5;12;0,416666666666667;0,5;0,416666666666667;0,444444444444444
"1639";"32004010010P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";10;6;5;22;0,454545454545455;0,272727272727273;0,227272727272727;0,318181818181818
"1640";"32004010011P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";7;8;9;13;0,538461538461538;0,615384615384615;0,692307692307692;0,615384615384615
"1641";"32004010012P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";6;4;5;13;0,461538461538462;0,307692307692308;0,384615384615385;0,384615384615385
"1642";"32004010013P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";8;6;7;15;0,533333333333333;0,4;0,466666666666667;0,466666666666667
"1643";"32004010014P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"6";9;5;7;12;0,75;0,416666666666667;0,583333333333333;0,583333333333333
"1644";"32004010015P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";11;8;4;21;0,523809523809524;0,380952380952381;0,19047619047619;0,365079365079365
"1645";"32004010016P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";10;5;3;10;1;0,5;0,3;0,6
"1646";"32004010017P3";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";11;7;4;18;0,611111111111111;0,388888888888889;0,222222222222222;0,407407407407407
"1647";"32004010018P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";8;6;3;10;0,8;0,6;0,3;0,566666666666667
"1648";"32004010020P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";3;3;6;9;0,333333333333333;0,333333333333333;0,666666666666667;0,444444444444444
"1649";"32004010022P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";5;4;4;10;0,5;0,4;0,4;0,433333333333333
"1650";"32004010023P3";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";6;5;9;16;0,375;0,3125;0,5625;0,416666666666667
"1651";"32004010024P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";5;5;6;13;0,384615384615385;0,384615384615385;0,461538461538462;0,41025641025641
"1652";"32004010025P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"5";8;7;4;12;0,666666666666667;0,583333333333333;0,333333333333333;0,527777777777778
"1653";"32004010026P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";5;4;7;11;0,454545454545455;0,363636363636364;0,636363636363636;0,484848484848485
"1654";"32004010027P9";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";5;7;6;12;0,416666666666667;0,583333333333333;0,5;0,5
"1655";"32004010028P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";12;9;11;18;0,666666666666667;0,5;0,611111111111111;0,592592592592593
"1656";"32004010029P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";8;6;6;10;0,8;0,6;0,6;0,666666666666667
"1657";"32004010030P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";8;5;6;13;0,615384615384615;0,384615384615385;0,461538461538462;0,487179487179487
"1658";"32004010031P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"5";9;10;7;12;0,75;0,833333333333333;0,583333333333333;0,722222222222222
"1659";"32004010040P5";NA;NA;NA;NA;NA;NA;10;9;3;13;0,769230769230769;0,692307692307692;0,230769230769231;0,564102564102564
"1660";"32004010041P1";NA;NA;NA;NA;NA;NA;13;12;9;15;0,866666666666667;0,8;0,6;0,755555555555556
"1661";"32005016003P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";8;8;5;17;0,470588235294118;0,470588235294118;0,294117647058824;0,411764705882353
"1662";"32005016004P1";"TEOLOGIA";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";10;8;9;20;0,5;0,4;0,45;0,45
"1663";"32005016005P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";4;4;4;21;0,19047619047619;0,19047619047619;0,19047619047619;0,19047619047619
"1664";"32005016007P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";15;15;15;41;0,365853658536585;0,365853658536585;0,365853658536585;0,365853658536585
"1665";"32005016008P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";5;6;5;21;0,238095238095238;0,285714285714286;0,238095238095238;0,253968253968254
"1666";"32005016009P3";"QUÍMICA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";6;7;5;29;0,206896551724138;0,241379310344828;0,172413793103448;0,206896551724138
"1667";"32005016010P1";"HISTÓRIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";7;7;4;21;0,333333333333333;0,333333333333333;0,19047619047619;0,285714285714286
"1668";"32005016011P8";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";8;11;9;18;0,444444444444444;0,611111111111111;0,5;0,518518518518518
"1669";"32005016012P4";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";11;10;8;22;0,5;0,454545454545455;0,363636363636364;0,439393939393939
"1670";"32005016013P0";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";5;4;5;13;0,384615384615385;0,307692307692308;0,384615384615385;0,358974358974359
"1671";"32005016014P7";"MEDICINA I";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"5";18;14;12;24;0,75;0,583333333333333;0,5;0,611111111111111
"1672";"32005016015P3";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";12;10;6;18;0,666666666666667;0,555555555555556;0,333333333333333;0,518518518518518
"1673";"32005016016P0";"ECONOMIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";5;7;4;14;0,357142857142857;0,5;0,285714285714286;0,380952380952381
"1674";"32005016017P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";7;9;10;18;0,388888888888889;0,5;0,555555555555556;0,481481481481481
"1675";"32005016018P2";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";5;5;1;14;0,357142857142857;0,357142857142857;0,0714285714285714;0,261904761904762
"1676";"32005016019P9";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";8;6;6;13;0,615384615384615;0,461538461538462;0,461538461538462;0,512820512820513
"1677";"32005016020P7";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";6;7;7;16;0,375;0,4375;0,4375;0,416666666666667
"1678";"32005016021P3";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";11;9;7;14;0,785714285714286;0,642857142857143;0,5;0,642857142857143
"1679";"32005016022P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";4;4;5;21;0,19047619047619;0,19047619047619;0,238095238095238;0,206349206349206
"1680";"32005016023P6";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";6;4;8;16;0,375;0,25;0,5;0,375
"1681";"32005016025P9";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";11;14;10;21;0,523809523809524;0,666666666666667;0,476190476190476;0,555555555555555
"1682";"32005016027P1";"ENSINO";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"3";7;6;9;14;0,5;0,428571428571429;0,642857142857143;0,523809523809524
"1683";"32005016028P8";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"4";12;11;13;19;0,631578947368421;0,578947368421053;0,684210526315789;0,631578947368421
"1684";"32005016029P4";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";10;9;5;13;0,769230769230769;0,692307692307692;0,384615384615385;0,615384615384615
"1685";"32005016030P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";6;5;3;22;0,272727272727273;0,227272727272727;0,136363636363636;0,212121212121212
"1686";"32005016031P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";27;24;24;47;0,574468085106383;0,51063829787234;0,51063829787234;0,531914893617021
"1687";"32005016032P5";"FARMÁCIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";9;8;5;10;0,9;0,8;0,5;0,733333333333333
"1688";"32005016033P1";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;6;3;22;0,181818181818182;0,272727272727273;0,136363636363636;0,196969696969697
"1689";"32005016034P8";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";7;7;5;17;0,411764705882353;0,411764705882353;0,294117647058824;0,372549019607843
"1690";"32005016035P4";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";4;8;5;15;0,266666666666667;0,533333333333333;0,333333333333333;0,377777777777778
"1691";"32005016036P0";"DIREITO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";5;5;3;12;0,416666666666667;0,416666666666667;0,25;0,361111111111111
"1692";"32005016038P3";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";12;13;13;16;0,75;0,8125;0,8125;0,791666666666667
"1693";"32005016039P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";20;20;22;86;0,232558139534884;0,232558139534884;0,255813953488372;0,24031007751938
"1694";"32005016070P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";5;5;7;14;0,357142857142857;0,357142857142857;0,5;0,404761904761905
"1695";"32005016071P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";10;10;2;14;0,714285714285714;0,714285714285714;0,142857142857143;0,523809523809524
"1696";"32005016106P9";NA;NA;NA;NA;NA;NA;2;3;3;11;0,181818181818182;0,272727272727273;0,272727272727273;0,242424242424242
"1697";"32005016107P5";NA;NA;NA;NA;NA;NA;7;10;10;12;0,583333333333333;0,833333333333333;0,833333333333333;0,75
"1698";"32006012001P9";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";10;3;4;24;0,416666666666667;0,125;0,166666666666667;0,236111111111111
"1699";"32006012002P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"7";9;6;5;27;0,333333333333333;0,222222222222222;0,185185185185185;0,246913580246914
"1700";"32006012003P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";14;15;21;52;0,269230769230769;0,288461538461538;0,403846153846154;0,320512820512821
"1701";"32006012004P8";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"6";11;10;9;17;0,647058823529412;0,588235294117647;0,529411764705882;0,588235294117647
"1702";"32006012005P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";4;2;6;13;0,307692307692308;0,153846153846154;0,461538461538462;0,307692307692308
"1703";"32006012006P0";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";9;5;11;20;0,45;0,25;0,55;0,416666666666667
"1704";"32006012007P7";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";8;5;7;26;0,307692307692308;0,192307692307692;0,269230769230769;0,256410256410256
"1705";"32006012008P3";"MEDICINA I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";27;21;14;35;0,771428571428571;0,6;0,4;0,59047619047619
"1706";"32006012009P0";"ECONOMIA";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";5;4;3;13;0,384615384615385;0,307692307692308;0,230769230769231;0,307692307692308
"1707";"32006012010P8";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";3;7;5;21;0,142857142857143;0,333333333333333;0,238095238095238;0,238095238095238
"1708";"32006012011P4";"QUÍMICA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";5;5;3;29;0,172413793103448;0,172413793103448;0,103448275862069;0,149425287356322
"1709";"32006012012P0";"HISTÓRIA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";5;8;8;25;0,2;0,32;0,32;0,28
"1710";"32006012013P7";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"6";10;9;5;21;0,476190476190476;0,428571428571429;0,238095238095238;0,380952380952381
"1711";"32006012014P3";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";16;13;4;26;0,615384615384615;0,5;0,153846153846154;0,423076923076923
"1712";"32006012015P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"5";8;7;6;21;0,380952380952381;0,333333333333333;0,285714285714286;0,333333333333333
"1713";"32006012016P6";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";8;7;1;21;0,380952380952381;0,333333333333333;0,0476190476190476;0,253968253968254
"1714";"32006012017P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";12;8;10;32;0,375;0,25;0,3125;0,3125
"1715";"32006012018P9";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";2;3;3;17;0,117647058823529;0,176470588235294;0,176470588235294;0,156862745098039
"1716";"32006012019P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"3";5;5;3;10;0,5;0,5;0,3;0,433333333333333
"1717";"32006012020P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";3;3;8;15;0,2;0,2;0,533333333333333;0,311111111111111
"1718";"32006012021P0";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";7;5;1;15;0,466666666666667;0,333333333333333;0,0666666666666667;0,288888888888889
"1719";"32006012022P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";14;12;8;23;0,608695652173913;0,521739130434783;0,347826086956522;0,492753623188406
"1720";"32006012023P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";2;2;3;12;0,166666666666667;0,166666666666667;0,25;0,194444444444444
"1721";"32006012024P9";"FILOSOFIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";4;4;5;15;0,266666666666667;0,266666666666667;0,333333333333333;0,288888888888889
"1722";"32006012026P1";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";7;6;11;11;0,636363636363636;0,545454545454545;1;0,727272727272727
"1723";"32006012027P8";"DIREITO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";9;6;6;19;0,473684210526316;0,315789473684211;0,315789473684211;0,368421052631579
"1724";"32006012028P4";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;7;7;13;0,307692307692308;0,538461538461538;0,538461538461538;0,461538461538462
"1725";"32006012029P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;5;1;13;0,384615384615385;0,384615384615385;0,0769230769230769;0,282051282051282
"1726";"32006012030P9";"MEDICINA I";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";11;10;7;14;0,785714285714286;0,714285714285714;0,5;0,666666666666667
"1727";"32006012031P5";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";9;10;6;17;0,529411764705882;0,588235294117647;0,352941176470588;0,490196078431373
"1728";"32006012032P1";"ENSINO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";13;7;8;25;0,52;0,28;0,32;0,373333333333333
"1729";"32006012033P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";13;12;13;20;0,65;0,6;0,65;0,633333333333333
"1730";"32006012034P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";7;2;5;12;0,583333333333333;0,166666666666667;0,416666666666667;0,388888888888889
"1731";"32006012035P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";6;8;6;15;0,4;0,533333333333333;0,4;0,444444444444444
"1732";"32006012036P7";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";5;7;5;15;0,333333333333333;0,466666666666667;0,333333333333333;0,377777777777778
"1733";"32006012037P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";15;15;14;19;0,789473684210526;0,789473684210526;0,736842105263158;0,771929824561404
"1734";"32006012070P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";2;4;2;13;0,153846153846154;0,307692307692308;0,153846153846154;0,205128205128205
"1735";"32006012071P7";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";5;6;6;12;0,416666666666667;0,5;0,5;0,472222222222222
"1736";"32006012072P3";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";3;5;5;10;0,3;0,5;0,5;0,433333333333333
"1737";"32006012073P0";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";8;11;12;19;0,421052631578947;0,578947368421053;0,631578947368421;0,543859649122807
"1738";"32006012075P2";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";10;10;10;16;0,625;0,625;0,625;0,625
"1739";"32006012076P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";2;1;9;14;0,142857142857143;0,0714285714285714;0,642857142857143;0,285714285714286
"1740";"32006012171P1";NA;NA;NA;NA;NA;NA;11;9;6;12;0,916666666666667;0,75;0,5;0,722222222222222
"1741";"32006012172P8";NA;NA;NA;NA;NA;NA;2;3;6;11;0,181818181818182;0,272727272727273;0,545454545454545;0,333333333333333
"1742";"32007019004P4";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"4";11;10;5;22;0,5;0,454545454545455;0,227272727272727;0,393939393939394
"1743";"32007019005P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";4;4;2;10;0,4;0,4;0,2;0,333333333333333
"1744";"32007019006P7";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";8;6;10;25;0,32;0,24;0,4;0,32
"1745";"32007019007P3";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";16;12;9;24;0,666666666666667;0,5;0,375;0,513888888888889
"1746";"32007019008P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";4;5;3;10;0,4;0,5;0,3;0,4
"1747";"32007019009P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"3";8;7;9;10;0,8;0,7;0,9;0,8
"1748";"32007019010P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2001;"PROFISSIONAL";"4";3;5;6;8;0,375;0,625;0,75;0,583333333333333
"1749";"32007019011P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";13;10;15;16;0,8125;0,625;0,9375;0,791666666666667
"1750";"32007019012P7";"FILOSOFIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";4;3;10;14;0,285714285714286;0,214285714285714;0,714285714285714;0,404761904761905
"1751";"32007019013P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";4;4;7;8;0,5;0,5;0,875;0,625
"1752";"32007019014P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";13;6;9;17;0,764705882352941;0,352941176470588;0,529411764705882;0,549019607843137
"1753";"32007019015P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";9;6;4;20;0,45;0,3;0,2;0,316666666666667
"1754";"32007019016P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";11;10;4;15;0,733333333333333;0,666666666666667;0,266666666666667;0,555555555555555
"1755";"32007019017P9";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"3";8;6;5;15;0,533333333333333;0,4;0,333333333333333;0,422222222222222
"1756";"32007019018P5";"ENSINO";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";6;5;5;11;0,545454545454545;0,454545454545455;0,454545454545455;0,484848484848485
"1757";"32007019020P0";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";9;7;7;14;0,642857142857143;0,5;0,5;0,547619047619048
"1758";"32007019021P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";8;6;10;18;0,444444444444444;0,333333333333333;0,555555555555556;0,444444444444444
"1759";"32007019022P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";14;15;11;22;0,636363636363636;0,681818181818182;0,5;0,606060606060606
"1760";"32007019023P9";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";6;9;7;15;0,4;0,6;0,466666666666667;0,488888888888889
"1761";"32007019024P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";6;9;13;22;0,272727272727273;0,409090909090909;0,590909090909091;0,424242424242424
"1762";"32007019025P1";"MATERIAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;7;4;15;0,333333333333333;0,466666666666667;0,266666666666667;0,355555555555556
"1763";"32007019026P8";"ENSINO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";12;8;6;13;0,923076923076923;0,615384615384615;0,461538461538462;0,666666666666667
