"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"CC";"CP";"IMI"
"1518";"33002010005P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,198581560283688;0,480128205128205;0,46989247311828;0,382867412843391
"1519";"33002010007P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,273809523809524;0,351190476190476;0,530405405405405;0,385135135135135
"1520";"33002010013P4";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,294117647058824;0,445238095238095;0,297058823529412;0,34547152194211
"1521";"33002010016P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,2;0,420400432900433;0,405833333333333;0,342077922077922
"1522";"33002010017P0";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,391666666666667;0,468112244897959;0,556292517006803;0,47202380952381
"1523";"33002010018P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,263888888888889;0,52640251572327;0,461111111111111;0,417134171907757
"1524";"33002010019P2";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,444444444444444;0,521840659340659;0,419551282051282;0,461945461945462
"1525";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,32258064516129;0,475198412698413;0,49537037037037;0,431049809410024
"1526";"33002010023P0";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,444444444444444;0,666666666666667;0,521929824561403;0,544346978557505
"1527";"33002010024P6";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,449275362318841;0,509587236533958;0,516666666666667;0,491843088506488
"1528";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";0,46031746031746;0,545454545454545;0,551736111111111;0,519169372294372
"1529";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,25;0,366071428571429;0,425757575757576;0,347276334776335
"1530";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,241379310344828;0,47852493244903;0,411342592592593;0,37708227846215
"1531";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";0,424242424242424;0,420448285859245;0,336666666666667;0,393785792256112
"1532";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";0,402777777777778;0,557692307692308;0,394956140350877;0,451808741940321
"1533";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,138211382113821;0,527777777777778;0,484545454545455;0,383511538145684
"1534";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,206060606060606;0,479838709677419;0,434615384615385;0,373504900117803
"1535";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,344827586206897;0,621578690127077;0,409722222222222;0,458709499518732
"1536";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,425925925925926;0,530555555555556;0,427536231884058;0,461339237788513
"1537";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,191919191919192;0,505952380952381;0,466666666666667;0,388179413179413
"1538";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,180555555555556;0,6;0,434444444444444;0,405
"1539";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,434782608695652;0,512121212121212;0,431666666666667;0,459523495827844
"1540";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,246376811594203;0,420634229301477;0,334666666666667;0,333892569187449
"1541";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";0,352941176470588;0,332532051282051;0,358333333333333;0,347935520361991
"1542";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,349206349206349;0,394393939393939;0,489722222222222;0,411107503607504
"1543";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,232931726907631;0,516741071428571;0,424027777777778;0,391233525371327
"1544";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,4;0,650106837606838;0,421327683615819;0,490478173740886
"1545";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,311111111111111;0,298952277131783;0,326851851851852;0,312305080031582
"1546";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,444444444444444;0,598809523809524;0,438157894736842;0,49380395433027
"1547";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,37037037037037;0,6875;0,404487179487179;0,487452516619183
"1548";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,284552845528455;0,469528274199793;0,497514619883041;0,41719857987043
"1549";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,555555555555556;0,626559714795009;0,409920634920635;0,5306786350904
"1550";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";0,27536231884058;0,551005747126437;0,511904761904762;0,446090942623926
"1551";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,487179487179487;0,509298245614035;0,345833333333333;0,447437022042285
"1552";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";0,261904761904762;0,472291666666667;0,55625;0,43014880952381
"1553";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,235294117647059;0,317943722943723;0,47875;0,343995946863594
"1554";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,240740740740741;0,497023809523809;0,564333333333333;0,434032627865961
"1555";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";0,527777777777778;0,536129568106312;0,558333333333333;0,540746893072474
"1556";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,333333333333333;0,31;0,63828125;0,427204861111111
"1557";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";0,208333333333333;0,404954594017094;0,609375;0,407554309116809
"1558";"33002010066P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,526315789473684;0,534359452736318;0,506428571428571;0,522367937879525
"1559";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,410714285714286;0,535217176184668;0,506400966183575;0,484110809360843
"1560";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,412698412698413;0,553088803088803;0,628333333333333;0,531373516373516
"1561";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,263888888888889;0,461560021875855;0,502450980392157;0,409299963718967
"1562";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,212121212121212;0,284848484848485;0,705128205128205;0,400699300699301
"1563";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,287037037037037;0,416666666666667;0,558854166666667;0,42085262345679
"1564";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";0,366666666666667;0,515079365079365;0,500595238095238;0,460780423280423
"1565";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,155038759689922;0,220605885924907;0,485;0,286881548538276
"1566";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,641025641025641;0,503623188405797;0,630392156862745;0,591680328764728
"1567";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";0,478260869565217;0,484375;0,529166666666667;0,497267512077295
"1568";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,708333333333333;0,50536858974359;0,565;0,592900641025641
"1569";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,380952380952381;0,506726606726607;0,441666666666667;0,443115218115218
"1570";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";0,1875;0,311206896551724;0,510416666666667;0,336374521072797
"1571";"33002010084P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";0,274509803921569;0,443921308576481;0,607456140350877;0,441962417616309
"1572";"33002010085P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"7";0,302325581395349;0,461764705882353;0,558045977011494;0,440712088096399
"1573";"33002010086P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";0,450980392156863;0,559178743961353;0,543840579710145;0,51799990527612
"1574";"33002010096P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,452380952380952;0,446969696969697;0,496491228070175;0,465280625806942
"1575";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,271604938271605;0,581628787878788;0,427522935779816;0,42691888731007
"1576";"33002010098P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,422222222222222;0,520562770562771;0,359803921568627;0,43419630478454
"1577";"33002010099P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";0,469135802469136;0,430889724310777;0,456313131313131;0,452112886031015
"1578";"33002010103P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";0,319444444444444;0,510268817204301;0,452666666666667;0,427459976105137
"1579";"33002010104P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";0,357142857142857;0,569097222222222;0,435119047619048;0,453786375661376
"1580";"33002010105P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,644444444444444;0,458168642951252;0,399509803921569;0,500707630439088
"1581";"33002010106P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,349206349206349;0,498397435897436;0,434057971014493;0,427220585372759
"1582";"33002010107P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,28735632183908;0,478365384615385;0,381372549019608;0,382364751824691
"1583";"33002010108P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,457142857142857;0,462925170068027;0,450193798449612;0,456753941886832
"1584";"33002010109P1";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,537037037037037;0,497326203208556;0,41969696969697;0,484686736647521
"1585";"33002010110P0";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";0,303030303030303;0,536217948717949;0,453086419753086;0,430778223833779
"1586";"33002010111P6";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";0,384615384615385;0,930555555555556;0,46875;0,594640313390313
"1587";"33002010112P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,287878787878788;0,472222222222222;0,345833333333333;0,368644781144781
"1588";"33002010113P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";0,422222222222222;0,384401709401709;0,410294117647059;0,405639349756997
"1589";"33002010115P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,272727272727273;0,45447201865423;0,497794117647059;0,408331136342854
"1590";"33002010116P8";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";0,413333333333333;0,53934811827957;0,40479797979798;0,452493143803628
"1591";"33002010117P4";"MEDICINA I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";0,246376811594203;0,443623139972561;0,644230769230769;0,444743573599178
"1592";"33002010118P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";0,140350877192982;0,514585004009623;0,574561403508772;0,409832428237126
"1593";"33002010120P5";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1981;"ACADÊMICO";"6";0,333333333333333;0,366830065359477;0,570402298850575;0,423521899181128
"1594";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";0,333333333333333;0,539473684210526;0,5109375;0,46124817251462
"1595";"33002010123P4";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";0,317460317460317;0,336693548387097;0,50462962962963;0,386261165159015
"1596";"33002010124P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";0,350877192982456;0,487652365870045;0,365350877192982;0,401293478681828
"1597";"33002010125P7";"MEDICINA I";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";0,186274509803922;0,448222222222222;0,586775362318841;0,407090698114995
"1598";"33002010126P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,333333333333333;0,477450980392157;0,273809523809524;0,361531279178338
"1599";"33002010127P0";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"7";0,379310344827586;0,435144927536232;0,266954022988506;0,360469765117441
"1600";"33002010129P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";0,333333333333333;0,466856060606061;0,556481481481481;0,452223625140292
"1601";"33002010130P0";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";0,376068376068376;0,548298137752829;0,429142857142857;0,451169790321354
"1602";"33002010131P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";0,625;0,571428571428571;0,40530303030303;0,533910533910534
"1603";"33002010132P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";0,349206349206349;0,455555555555556;0,534090909090909;0,446284271284271
"1604";"33002010133P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";0,166666666666667;0,4875;0,515333333333333;0,389833333333333
"1605";"33002010138P1";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"3";0,476190476190476;0,297003517316017;0,570833333333333;0,448009108946609
"1606";"33002010141P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,173333333333333;0,294420394420394;0,501851851851852;0,323201859868527
"1607";"33002010145P8";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"6";0,84;0,537037037037037;0,462009803921569;0,613015613652868
"1608";"33002010149P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,759259259259259;0,65;0,431089743589744;0,613449667616334
"1609";"33002010150P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,435897435897436;0,334868421052632;0,431372549019608;0,400712801989892
"1610";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";0,56140350877193;0,521861471861472;0,478819444444444;0,520694808359282
"1611";"33002010155P3";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,452380952380952;0,49649064171123;0,517708333333333;0,488859975808505
"1612";"33002010156P0";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";0,351515151515152;0,412771577075439;0,464479166666667;0,409588631752419
"1613";"33002010161P3";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";0,282051282051282;0,498537556247837;0,475;0,418529612766373
"1614";"33002010162P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,550724637681159;0,413461538461538;0,542592592592593;0,50225958957843
"1615";"33002010163P6";"NUTRIÇÃO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";0,555555555555555;0,542857142857143;0,383333333333333;0,493915343915344
"1616";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,48;0,617647058823529;0,396130952380952;0,497926003734827
"1617";"33002010168P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";0,380952380952381;0,66043956043956;0,405555555555556;0,482315832315832
"1618";"33002010171P9";"MEDICINA I";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";0,365853658536585;0,438848018803324;0,569722222222222;0,458141299854044
"1619";"33002010172P5";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";0,444444444444444;0,498434898434898;0,579347826086957;0,5074090563221
"1620";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,538461538461538;0,492940011318619;0,428333333333333;0,486578294371164
"1621";"33002010175P4";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"3";0,666666666666667;0,810606060606061;0,467948717948718;0,648407148407148
"1622";"33002010176P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";0,440860215053763;0,509778911564626;0,46453488372093;0,471724670113107
"1623";"33002010177P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,404255319148936;0,766666666666667;0,541326530612245;0,570749505475949
"1624";"33002010186P6";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"7";0,240740740740741;0,358173076923077;0,38030303030303;0,326405615988949
"1625";"33002010188P9";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,507936507936508;0,571428571428571;0,463333333333333;0,514232804232804
"1626";"33002010190P3";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,606060606060606;0,791666666666667;0,465;0,620909090909091
"1627";"33002010191P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";0,201149425287356;0,490277777777778;0,446666666666667;0,379364623243934
"1628";"33002010194P9";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";0,390804597701149;0,44476245210728;0,55;0,461855683269476
"1629";"33002010195P5";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,53968253968254;0,597857142857143;0,461594202898551;0,533044628479411
"1630";"33002010198P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";0,484848484848485;0,58786231884058;0,338978494623656;0,470563099437573
"1631";"33002010200P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";0,507936507936508;0,557692307692308;0,306410256410256;0,457346357346357
"1632";"33002010202P1";"MEDICINA I";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,352941176470588;0,431031746031746;0,539166666666667;0,441046529723
"1633";"33002010203P8";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,413793103448276;0,447150900900901;0,440591397849462;0,433845134066213
"1634";"33002010204P4";"MEDICINA II";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,508771929824561;0,513282811459027;0,616025641025641;0,546026794103077
"1635";"33002010208P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,611111111111111;0,583928571428571;0,469642857142857;0,55489417989418
"1636";"33002010211P0";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,537037037037037;0,6;0,451587301587302;0,529541446208113
"1637";"33002010212P7";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,777777777777778;0,512250453720508;0,464583333333333;0,58487052161054
"1638";"33002010213P3";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";0,177777777777778;0,451190476190476;0,55625;0,395072751322751
"1639";"33002010214P0";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,611111111111111;0,515151515151515;0,375;0,500420875420875
"1640";"33002010218P5";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,648148148148148;0,633333333333333;0,510227272727273;0,597236251402918
"1641";"33002010219P1";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"6";0,324786324786325;0,43640347791419;0,398076923076923;0,386422241925812
"1642";"33002010221P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,333333333333333;0,564516129032258;0,383333333333333;0,427060931899642
"1643";"33002010222P2";"MEDICINA III";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"5";0,226190476190476;0,476875624019398;0,442307692307692;0,381791264172522
"1644";"33002010223P9";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"4";0,25;0,75;0,433035714285714;0,477678571428571
"1645";"33002010224P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,458333333333333;0,550407925407925;0,45;0,486247086247086
"1646";"33002010226P8";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,755555555555556;0,608695652173913;0,583796296296296;0,649349168008588
"1647";"33002010227P4";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,63768115942029;0,8;0,407471264367816;0,615050807929369
"1648";"33002010228P0";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,757575757575757;0,642857142857143;0,430434782608696;0,610289227680532
"1649";"33002010231P1";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"4";0,454545454545455;0,547470674486804;0,517361111111111;0,50645908004779
"1650";"33002010232P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,58974358974359;1;0,390909090909091;0,66021756021756
"1651";"33002010233P4";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,333333333333333;0,732007575757576;0,487345679012346;0,517562196034418
"1652";"33002010235P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,683333333333333;0,653846153846154;0,468333333333333;0,601837606837607
"1653";"33002010236P3";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,666666666666667;0,541666666666667;0,500520833333333;0,569618055555556
"1654";"33002010237P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,46969696969697;0,987745098039216;0,438405797101449;0,631949288279212
"1655";"33002010238P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,566666666666667;0,388235294117647;0,486507936507937;0,480469965764083
"1656";"33002010239P2";"MATERIAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,555555555555556;0,471386946386946;0,585897435897436;0,537613312613313
