"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPAP";"QPPr";"QPA";"iQPP";"iQPPr";"iQPA";"IPT"
"1816";"32018010007P1";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";23;3;0;2;0,130434782608696;0;0,0869565217391304;0,072463768115942
"1817";"32018010008P8";"MEDICINA II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";21;7;3;0;0,333333333333333;0,142857142857143;0;0,158730158730159
"1818";"32018010009P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"1819";"32018010010P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";17;2;2;0;0,117647058823529;0,117647058823529;0;0,0784313725490196
"1820";"32018010011P9";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";18;16;1;4;0,888888888888889;0,0555555555555556;0,222222222222222;0,388888888888889
"1821";"32018010012P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";11;0;0;3;0;0;0,272727272727273;0,0909090909090909
"1822";"32018010013P1";"FARMÁCIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";16;4;0;3;0,25;0;0,1875;0,145833333333333
"1823";"32018010014P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";16;0;0;0;0;0;0;0
"1824";"32018010015P4";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"1825";"32018010016P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";15;0;1;0;0;0,0666666666666667;0;0,0222222222222222
"1826";"32018010040P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"1827";"32018010041P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";20;0;0;0;0;0;0;0
"1828";"32018010042P1";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"1829";"32018010043P8";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"1830";"32018010044P4";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"1831";"32020015002P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";23;2;0;22;0,0869565217391304;0;0,956521739130435;0,347826086956522
"1832";"32020015003P7";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1833";"32020015004P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";11;4;0;0;0,363636363636364;0;0;0,121212121212121
"1834";"32020015005P0";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";23;3;1;1;0,130434782608696;0,0434782608695652;0,0434782608695652;0,072463768115942
"1835";"32020015006P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";22;0;1;0;0;0,0454545454545455;0;0,0151515151515152
"1836";"32020015007P2";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"1837";"32020015008P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1838";"32021011002P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";7;0;0;0;0;0;0;0
"1839";"32021011004P0";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"1840";"32025017001P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"3";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"1841";"32025017002P2";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";13;6;1;1;0,461538461538462;0,0769230769230769;0,0769230769230769;0,205128205128205
"1842";"32025017003P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"1843";"32025017006P8";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"1844";"32029012001P1";"TEOLOGIA";"PARTICULAR";"PRIVADA";1986;"ACADÊMICO";"6";14;0;0;0;0;0;0;0
"1845";"32029012003P4";"FILOSOFIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"1846";"32032013002P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";9;0;0;0;0;0;0;0
"1847";"32034016001P1";"MEDICINA I";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1848";"32036019001P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1849";"32036019002P0";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"1850";"32036019003P7";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";12;1;0;0;0,0833333333333333;0;0;0,0277777777777778
"1851";"32036019004P3";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";9;0;0;0;0;0;0;0
"1852";"32036019005P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"1853";"32037015002P7";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";12;0;12;2;0;1;0,166666666666667;0,388888888888889
"1854";"32040016001P8";"DIREITO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";21;0;0;0;0;0;0;0
"1855";"32053010001P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"1856";"32053010002P5";"DIREITO";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";11;0;0;2;0;0;0,181818181818182;0,0606060606060606
"1857";"32053010003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";11;0;0;5;0;0;0,454545454545455;0,151515151515152
"1858";"32053010004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"1859";"32053010005P4";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";11;2;0;0;0,181818181818182;0;0;0,0606060606060606
"1860";"32053010006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";11;0;2;1;0;0,181818181818182;0,0909090909090909;0,0909090909090909
"1861";"32058020001P6";"MEDICINA I";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"1862";"32065019001P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"3";14;0;0;0;0;0;0;0
"1863";"32069014001P9";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";23;3;0;1;0,130434782608696;0;0,0434782608695652;0,0579710144927536
"1864";"32073011001P2";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";16;0;0;2;0;0;0,125;0,0416666666666667
"1865";"32073011002P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"1866";"32073011003P5";"MEDICINA III";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";13;9;3;10;0,692307692307692;0,230769230769231;0,769230769230769;0,564102564102564
"1867";"32073011004P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";15;4;0;1;0,266666666666667;0;0,0666666666666667;0,111111111111111
"1868";"32076010001P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";12;0;0;2;0;0;0,166666666666667;0,0555555555555556
"1869";"32079010001P4";"DIREITO";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"1870";"32083017001P4";"DIREITO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";14;0;0;0;0;0;0;0
"1871";"32108010001P2";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"1872";"32145012001P7";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";12;1;1;0;0,0833333333333333;0,0833333333333333;0;0,0555555555555556
"1873";"32146019001P3";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"1874";"33001014001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";52;0;0;0;0;0;0;0
"1875";"33001014002P6";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";27;0;0;1;0;0;0,037037037037037;0,0123456790123457
"1876";"33001014003P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";27;2;0;0;0,0740740740740741;0;0;0,0246913580246914
"1877";"33001014005P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"7";53;18;0;0;0,339622641509434;0;0;0,113207547169811
"1878";"33001014007P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"1879";"33001014008P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";35;0;0;6;0;0;0,171428571428571;0,0571428571428571
"1880";"33001014010P9";"FILOSOFIA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"1881";"33001014011P5";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";35;1;0;0;0,0285714285714286;0;0;0,00952380952380952
"1882";"33001014012P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";29;0;0;1;0;0;0,0344827586206897;0,0114942528735632
"1883";"33001014013P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";19;4;0;1;0,210526315789474;0;0,0526315789473684;0,087719298245614
"1884";"33001014015P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";19;0;2;0;0;0,105263157894737;0;0,0350877192982456
"1885";"33001014016P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"6";26;1;1;0;0,0384615384615385;0,0384615384615385;0;0,0256410256410256
"1886";"33001014018P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";16;1;2;0;0,0625;0,125;0;0,0625
"1887";"33001014021P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";26;0;0;0;0;0;0;0
"1888";"33001014022P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";14;0;0;3;0;0;0,214285714285714;0,0714285714285714
"1889";"33001014023P3";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";10;0;0;0;0;0;0;0
"1890";"33001014024P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";29;2;0;0;0,0689655172413793;0;0;0,0229885057471264
"1891";"33001014025P6";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"6";21;0;0;0;0;0;0;0
"1892";"33001014026P2";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";13;0;0;1;0;0;0,0769230769230769;0,0256410256410256
"1893";"33001014027P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";20;0;0;0;0;0;0;0
"1894";"33001014028P5";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";24;1;0;0;0,0416666666666667;0;0;0,0138888888888889
"1895";"33001014029P1";"ENSINO";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"3";16;0;0;0;0;0;0;0
"1896";"33001014030P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";11;0;0;0;0;0;0;0
"1897";"33001014031P6";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"5";19;0;0;2;0;0;0,105263157894737;0,0350877192982456
"1898";"33001014032P2";"MATERIAIS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"1899";"33001014034P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;2;0;3;0,166666666666667;0;0,25;0,138888888888889
"1900";"33001014035P1";"ECONOMIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"1901";"33001014036P8";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";15;0;0;0;0;0;0;0
"1902";"33001014037P4";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"5";31;3;0;0;0,0967741935483871;0;0;0,032258064516129
"1903";"33001014038P0";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";13;0;0;0;0;0;0;0
"1904";"33001014039P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;0;2;0;0;0,153846153846154;0;0,0512820512820513
"1905";"33001014040P5";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";14;0;2;1;0;0,142857142857143;0,0714285714285714;0,0714285714285714
"1906";"33001014041P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";17;0;0;0;0;0;0;0
"1907";"33001014042P8";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";16;4;0;5;0,25;0;0,3125;0,1875
"1908";"33001014043P4";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";20;0;0;0;0;0;0;0
"1909";"33001014044P0";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"1910";"33001014045P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";20;0;3;1;0;0,15;0,05;0,0666666666666667
"1911";"33001014046P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";25;0;0;0;0;0;0;0
"1912";"33001014047P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";23;0;0;0;0;0;0;0
"1913";"33001014048P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";19;1;0;0;0,0526315789473684;0;0;0,0175438596491228
"1914";"33001014049P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";15;0;0;0;0;0;0;0
"1915";"33001014050P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";22;0;0;0;0;0;0;0
"1916";"33001014051P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";14;5;0;0;0,357142857142857;0;0;0,119047619047619
"1917";"33001014052P3";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"1918";"33001014069P3";NA;NA;NA;NA;NA;NA;18;0;0;0;0;0;0;0
"1919";"33001014070P1";NA;NA;NA;NA;NA;NA;11;0;0;0;0;0;0;0
"1920";"33001014071P8";NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;0;0
"1921";"33002010001P6";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";95;0;0;0;0;0;0;0
"1922";"33002010002P2";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";111;3;0;0;0,027027027027027;0;0;0,00900900900900901
"1923";"33002010003P9";"ENSINO";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";32;0;0;0;0;0;0;0
"1924";"33002010004P5";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";28;1;0;3;0,0357142857142857;0;0,107142857142857;0,0476190476190476
"1925";"33002010005P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";47;0;0;1;0;0;0,0212765957446809;0,00709219858156028
"1926";"33002010006P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";25;0;0;1;0;0;0,04;0,0133333333333333
"1927";"33002010007P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";28;0;0;1;0;0;0,0357142857142857;0,0119047619047619
"1928";"33002010013P4";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"1929";"33002010016P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";15;0;0;0;0;0;0;0
"1930";"33002010017P0";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";40;1;0;0;0,025;0;0;0,00833333333333333
"1931";"33002010018P6";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";24;4;0;1;0,166666666666667;0;0,0416666666666667;0,0694444444444444
"1932";"33002010019P2";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"1933";"33002010021P7";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";25;4;0;0;0,16;0;0;0,0533333333333333
"1934";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";31;4;0;0;0,129032258064516;0;0;0,043010752688172
"1935";"33002010023P0";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"1936";"33002010024P6";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";23;1;2;0;0,0434782608695652;0,0869565217391304;0;0,0434782608695652
"1937";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";21;4;0;0;0,19047619047619;0;0;0,0634920634920635
"1938";"33002010027P5";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";24;0;0;0;0;0;0;0
"1939";"33002010028P1";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";29;0;0;0;0;0;0;0
"1940";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"1941";"33002010030P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"1942";"33002010031P2";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";41;0;0;0;0;0;0;0
"1943";"33002010032P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";55;0;0;0;0;0;0;0
"1944";"33002010033P5";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";29;0;0;0;0;0;0;0
"1945";"33002010034P1";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";18;0;0;0;0;0;0;0
"1946";"33002010035P8";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";33;0;0;0;0;0;0;0
"1947";"33002010036P4";"ECONOMIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";24;0;0;0;0;0;0;0
"1948";"33002010037P0";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";23;0;0;9;0;0;0,391304347826087;0,130434782608696
"1949";"33002010038P7";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";23;0;1;0;0;0,0434782608695652;0;0,0144927536231884
"1950";"33002010039P3";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"4";17;0;0;0;0;0;0;0
"1951";"33002010040P1";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";21;0;0;0;0;0;0;0
"1952";"33002010045P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";83;21;2;10;0,253012048192771;0,0240963855421687;0,120481927710843;0,132530120481928
"1953";"33002010046P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";50;14;5;17;0,28;0,1;0,34;0,24
"1954";"33002010047P6";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";15;2;0;0;0,133333333333333;0;0;0,0444444444444444
"1955";"33002010048P2";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";15;10;0;0;0,666666666666667;0;0;0,222222222222222
"1956";"33002010049P9";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";9;0;0;3;0;0;0,333333333333333;0,111111111111111
"1957";"33002010050P7";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";82;51;11;1;0,621951219512195;0,134146341463415;0,0121951219512195;0,25609756097561
"1958";"33002010052P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";15;8;5;1;0,533333333333333;0,333333333333333;0,0666666666666667;0,311111111111111
"1959";"33002010053P6";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";23;5;0;1;0,217391304347826;0;0,0434782608695652;0,0869565217391304
"1960";"33002010055P9";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"1961";"33002010056P5";"MEDICINA II";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";28;0;0;0;0;0;0;0
"1962";"33002010057P1";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";17;2;0;0;0,117647058823529;0;0;0,0392156862745098
"1963";"33002010059P4";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"1964";"33002010060P2";"MEDICINA I";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"1965";"33002010061P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";12;2;1;0;0,166666666666667;0,0833333333333333;0;0,0833333333333333
"1966";"33002010062P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";23;0;0;0;0;0;0;0
"1967";"33002010064P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"1968";"33002010066P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";19;0;0;0;0;0;0;0
"1969";"33002010067P7";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";56;0;0;0;0;0;0;0
"1970";"33002010068P3";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"1971";"33002010069P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";24;0;0;0;0;0;0;0
"1972";"33002010070P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";11;2;0;0;0,181818181818182;0;0;0,0606060606060606
"1973";"33002010072P0";"MEDICINA II";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";36;0;0;0;0;0;0;0
"1974";"33002010073P7";"MEDICINA II";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";20;0;0;0;0;0;0;0
"1975";"33002010077P2";"ODONTOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";43;2;8;6;0,0465116279069767;0,186046511627907;0,13953488372093;0,124031007751938
"1976";"33002010078P9";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";13;6;0;0;0,461538461538462;0;0;0,153846153846154
"1977";"33002010079P5";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";23;1;3;0;0,0434782608695652;0,130434782608696;0;0,0579710144927536
"1978";"33002010080P3";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";8;0;0;0;0;0;0;0
"1979";"33002010081P0";"FARMÁCIA";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";14;6;2;1;0,428571428571429;0,142857142857143;0,0714285714285714;0,214285714285714
"1980";"33002010083P2";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";16;0;1;0;0;0,0625;0;0,0208333333333333
