"";"cod_programa";"IMI";"IPT"
"1515";"53001010080P7";0,476381951381951;0,205128205128205
"1516";"53001010081P3";0,547147435897436;0,291666666666667
"1517";"53001010082P0";0,44434094495498;0,037037037037037
"1518";"53001010083P6";0,605810466336782;0,311111111111111
"1519";"53001010084P2";0,445925925925926;0,0277777777777778
"1520";"53001010085P9";0,498947505760857;0,215686274509804
"1521";"53001010086P5";0,479721204721205;0,0512820512820513
"1522";"53001010088P8";0,56219527906612;0,205128205128205
"1523";"53001010090P2";0,582214762519995;0,0158730158730159
"1524";"53001010092P5";0,680741890959282;0,0144927536231884
"1525";"53001010094P8";0,521505252664673;0,0158730158730159
"1526";"53001010097P7";0,501397306397306;0,186666666666667
"1527";"53001010099P0";0,485038512212425;0,0144927536231884
"1528";"53001010100P8";0,724957000343997;0,211111111111111
"1529";"53001010101P4";0,694332235818304;0,194444444444444
"1530";"53001010102P0";0,833245828245828;0,0256410256410256
"1531";"53001010105P0";0,556581951998619;0,0208333333333333
"1532";"53003012001P9";0,606290903022652;0,0256410256410256
"1533";"53003012005P4";0,465247950743667;0,479166666666667
"1534";"53003012006P0";0,778364748677249;0,0952380952380952
"1535";"53003012007P7";0,496804225566196;0,0196078431372549
"1536";"53003012009P0";0,589883883786073;0,261904761904762
"1537";"53003012010P8";0,547720797720798;0,111111111111111
"1538";"53045009001P3";0,538822611274004;0,003584229390681
