"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"2314";"42001013156P9";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"5";0,466666666666667;0,571428571428571;0,650480367585631;0,422549019607843;0,527781156322178
"2315";"42001013158P1";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,424242424242424;0,636363636363636;0,7;0,635714285714286;0,599080086580086
"2316";"42001013170P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,4375;0,777777777777778;0,775;0,503125;0,623350694444444
"2317";"42002010001P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"5";0,353535353535354;0,274809160305344;0,507258064516129;0,350520833333333;0,37153085292254
"2318";"42002010003P8";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"6";0,138888888888889;0,203703703703704;0,464080215419501;0,346666666666667;0,28833486866969
"2319";"42002010004P4";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"3";0,43859649122807;0,72;0,68;0,421428571428571;0,56500626566416
"2320";"42002010007P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";0,306666666666667;0,214285714285714;0,541666666666667;0,459294871794872;0,38047847985348
"2321";"42002010008P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";0,483333333333333;0,4;0,350912002227792;0,485869565217391;0,430028725194629
"2322";"42002010009P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";0,622222222222222;0,657894736842105;0,537037037037037;0,627777777777778;0,611232943469786
"2323";"42002010010P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,274509803921569;0,125;0,308333333333333;0,344791666666667;0,263158700980392
"2324";"42002010012P7";"QUÍMICA";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";0,203703703703704;0,105882352941176;0,390591546696198;0,437015503875969;0,284298276804262
"2325";"42002010013P3";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";0,631578947368421;0,342105263157895;0,432646356033453;0,409027777777778;0,453839586084387
"2326";"42002010014P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,285714285714286;0,132075471698113;0,616228070175439;0,413809523809524;0,36195683784934
"2327";"42002010017P9";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";0,481481481481481;0,289473684210526;0,556666666666667;0,504166666666667;0,457947124756335
"2328";"42002010019P1";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,240740740740741;0,147058823529412;0,365131578947368;0,426515151515152;0,294861573683168
"2329";"42002010020P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,487179487179487;0,25;0,458093869731801;0,376851851851852;0,393031302190785
"2330";"42002010025P1";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,368421052631579;0,311320754716981;0,427777777777778;0,375;0,370629896281584
"2331";"42002010027P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";0,333333333333333;0,32;0,277777777777778;0,5;0,357777777777778
"2332";"42002010029P7";"FARMÁCIA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,53968253968254;0,30952380952381;0,565217391304348;0,541333333333333;0,488939268461008
"2333";"42002010030P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,285714285714286;0,26865671641791;0,462291412291412;0,458695652173913;0,36883951664938
"2334";"42002010031P1";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,625;0,387755102040816;0,550713012477718;0,383333333333333;0,486700361962967
"2335";"42002010032P8";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,43010752688172;0,264150943396226;0,724603174603175;0,57337962962963;0,498060318627688
"2336";"42002010033P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";0,911111111111111;0,540540540540541;0,833333333333333;0,482456140350877;0,691860281333965
"2337";"42002010034P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,166666666666667;0,923076923076923;0,525297619047619;0,619791666666667;0,558708218864469
"2338";"42002010035P7";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,156862745098039;0,408602150537634;0,442814097390369;0,310666666666667;0,329736414923177
"2339";"42002010036P3";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,295238095238095;0,363636363636364;0,532072368421053;0,409047619047619;0,399998611585783
"2340";"42002010037P0";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,727272727272727;0,866666666666667;0,538461538461538;0,3671875;0,624897108100233
"2341";"42002010038P6";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,487179487179487;0,26530612244898;0,459093163780664;0,436904761904762;0,412120883828473
"2342";"42002010040P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,377777777777778;0,166666666666667;0,520434782608696;0,53640350877193;0,400320683956268
"2343";"42002010041P7";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,518518518518518;0,6;0,57051282051282;0,445833333333333;0,533716168091168
"2344";"42002010042P3";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,226666666666667;0,1;0,396785714285714;0,462037037037037;0,296372354497354
"2345";"42002010046P9";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,333333333333333;0,238095238095238;0,513480392156863;0,366666666666667;0,362893907563025
"2346";"42002010047P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,58974358974359;0,769230769230769;0,875;0,442857142857143;0,669207875457875
"2347";"42002010050P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,424242424242424;0,372093023255814;0,581932773109244;0,493589743589744;0,467964491049306
"2348";"42002010051P2";"HISTÓRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,333333333333333;0,228571428571429;0,327123226950355;0,382936507936508;0,317991124197906
"2349";"42002010053P5";"ECONOMIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,636363636363636;0,5;0,702380952380952;0,297435897435897;0,534045121545122
"2350";"42002010054P1";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,428571428571429;0,4;0,645833333333333;0,569270833333333;0,510918898809524
"2351";"42002010055P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,916666666666667;0,818181818181818;0,578125;0,476666666666667;0,697410037878788
"2352";"42002010057P0";"DIREITO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,256410256410256;0,265060240963855;1;0,36;0,470367624343528
"2353";"42002010059P3";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,611111111111111;0,566037735849057;0,5;0,467083333333333;0,536058045073375
"2354";"42002010160P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,541666666666667;0,85;0,506060606060606;0,349166666666667;0,561723484848485
"2355";"42003016001P8";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,206349206349206;0,174603174603175;0,331837606837607;0,479032258064516;0,297955561463626
"2356";"42003016007P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";0,458333333333333;0,188679245283019;0,440357142857143;0,416228070175439;0,375899447912233
"2357";"42003016008P2";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,303030303030303;0,159090909090909;0,455866807610994;0,419940476190476;0,334482123980671
"2358";"42003016009P9";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";0,694444444444445;0,423728813559322;0,542824074074074;0,501041666666667;0,540509749686127
"2359";"42003016010P7";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";0,395833333333333;0,222222222222222;0,296875;0,449652777777778;0,341145833333333
"2360";"42003016011P3";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"7";0,555555555555555;0,518518518518518;0,506510213628567;0,516304347826087;0,524222158882182
"2361";"42003016014P2";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,436781609195402;0,306930693069307;0,50163734115347;0,35491452991453;0,400066043333177
"2362";"42003016016P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,428571428571429;0,189189189189189;0,308823529411765;0,388461538461538;0,32876142140848
"2363";"42003016017P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,454545454545455;0,259259259259259;0,49837962962963;0,384722222222222;0,399226641414141
"2364";"42003016018P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";0,315789473684211;0,209302325581395;0,395502645502645;0,583333333333333;0,375981944525396
"2365";"42003016019P4";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,3;0,941176470588235;0,470504158004158;0,3;0,502920157148098
"2366";"42003016020P2";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"6";0,566666666666667;0,340909090909091;0,490736855489859;0,516666666666667;0,478744819933071
"2367";"42003016022P5";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,490196078431373;0,4;0,47948264239973;0,462878787878788;0,458139377177473
"2368";"42003016024P8";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,692307692307692;0,6875;0,575;0,46359649122807;0,604601045883941
"2369";"42003016025P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";0,5;0,425925925925926;0,875;0,36421568627451;0,541285403050109
"2370";"42003016026P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,228070175438596;0,155172413793103;0,490059295430764;0,45515873015873;0,332115153705298
"2371";"42003016027P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,648148148148148;0,543859649122807;0,752083333333333;0,464130434782609;0,602055391346724
"2372";"42003016028P3";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,363636363636364;0,114285714285714;0,355290811339198;0,511231884057971;0,336111193329812
"2373";"42003016030P8";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,297619047619048;0,210526315789474;0,493498452012384;0,422839506172839;0,356120830398436
"2374";"42003016031P4";"FILOSOFIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,230769230769231;0,321428571428571;0,542152292152292;0,395833333333333;0,372545856920857
"2375";"42003016032P0";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,541666666666667;0,424657534246575;0,438428401663696;0,402536231884058;0,451822208615249
"2376";"42003016033P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,2;0,117647058823529;0,333611111111111;0,461979166666667;0,278309334150327
"2377";"42003016034P3";"ECONOMIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,4;0,894736842105263;0,44897504456328;0,327380952380952;0,517773209762374
"2378";"42003016035P0";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,481481481481481;0,466666666666667;0,585526315789474;0,457575757575758;0,497812555378345
"2379";"42003016036P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,421052631578947;0,461538461538462;0,615384615384615;0,450793650793651;0,487192339823919
"2380";"42003016037P2";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,566666666666667;0,777777777777778;1;0,348484848484849;0,673232323232323
"2381";"42003016038P9";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,272727272727273;0,488095238095238;0,504888073115425;0,368518518518519;0,408557275614114
"2382";"42003016039P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,380952380952381;0,357142857142857;0,688095238095238;0,394166666666667;0,455089285714286
"2383";"42003016040P3";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,444444444444444;0,576923076923077;0,539953886693017;0,501923076923077;0,515811121245904
"2384";"42003016041P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,696969696969697;0,526315789473684;0,982142857142857;0,493229166666667;0,674664377563226
"2385";"42003016042P6";"ENSINO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,488888888888889;0,365384615384615;0,561302521008403;0,446212121212121;0,465447036623507
"2386";"42003016043P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,461538461538462;0,647058823529412;0,489583333333333;0,442222222222222;0,510100710155857
"2387";"42003016044P9";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,738095238095238;0,727272727272727;0,681818181818182;0,485294117647059;0,658120066208302
"2388";"42003016045P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,3125;0,674418604651163;0,546929824561403;0,418253968253968;0,488025599366634
"2389";"42003016047P8";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,363636363636364;0,625;0,500297619047619;0,375757575757576;0,46617288961039
"2390";"42003016048P4";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,555555555555556;0,8;0,315719696969697;0,392424242424242;0,515924873737374
"2391";"42003016051P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,564102564102564;0,933333333333333;0,525;0,510119047619048;0,633138736263736
"2392";"42003016052P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,595238095238095;0,694444444444444;0,732142857142857;0,419444444444444;0,61031746031746
"2393";"42003016054P4";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";0,690476190476191;0,8;0,84375;0,406481481481481;0,685176917989418
"2394";"42003016055P0";"ENSINO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,5;0,666666666666667;0,714285714285714;0,509615384615385;0,597641941391941
"2395";"42004012001P4";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"6";0,349206349206349;0,34375;0,619661458333333;0,497916666666667;0,452633618551587
"2396";"42004012002P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,633333333333333;0,565217391304348;0,583333333333333;0,445075757575758;0,556739953886693
"2397";"42004012004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,5;0,62;0,443434343434343;0,437179487179487;0,500153457653458
"2398";"42004012005P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";0,416666666666667;0,234042553191489;0,35;0,451190476190476;0,362974924012158
"2399";"42004012007P2";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";0,483333333333333;0,473684210526316;0,510540334855403;0,403333333333333;0,467722803012096
"2400";"42004012008P9";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,444444444444444;0,530612244897959;0,500746825989544;0,476333333333333;0,48803421216632
"2401";"42004012009P5";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,176470588235294;0,179487179487179;0,489468864468864;0,468333333333333;0,328439991381168
"2402";"42004012010P3";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";0,430555555555556;0,418604651162791;0,594047619047619;0,435714285714286;0,469730527870063
"2403";"42004012011P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,488888888888889;0,424242424242424;0,528201280512205;0,525438596491228;0,491692797533687
"2404";"42004012012P6";"MEDICINA II";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,650793650793651;0,463414634146341;0,535027472527473;0,46474358974359;0,528494836802764
"2405";"42004012013P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,462962962962963;0,36;0,560084541062802;0,426086956521739;0,452283615136876
"2406";"42004012014P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,611111111111111;0,682539682539683;0,54944714952323;0,443560606060606;0,571664637308657
"2407";"42004012015P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,518518518518518;0,777777777777778;0,5125;0,517424242424242;0,581555134680135
"2408";"42004012016P1";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,296296296296296;0,407894736842105;0,480359394703657;0,416911764705882;0,400365548136985
"2409";"42004012019P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,380952380952381;1;0,615384615384615;0,519444444444444;0,62894536019536
"2410";"42004012020P9";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,843137254901961;0,607142857142857;0,723611111111111;0,475;0,662222805788982
"2411";"42004012021P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,274509803921569;0,53968253968254;0,491654179154179;0,362916666666667;0,417190797356239
"2412";"42004012022P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,48;0,666666666666667;0,548464912280702;0,486111111111111;0,54531067251462
"2413";"42004012023P8";"HISTÓRIA";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,357142857142857;0,84375;0,564075630252101;0,426041666666667;0,547752538515406
"2414";"42004012024P4";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,5;0,617021276595745;0,833333333333333;0,413194444444444;0,590887263593381
"2415";"42004012025P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,333333333333333;0,708333333333333;0,559057971014493;0,466666666666667;0,516847826086957
"2416";"42004012027P3";"DIREITO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,470588235294118;0,4;0,95;0,373412698412698;0,548500233426704
"2417";"42004012156P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,428571428571429;0,7;0,610714285714286;0,429411764705882;0,542174369747899
"2418";"42005019002P7";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"6";0,520833333333333;0,170731707317073;0,485690235690236;0,431018518518519;0,40206844871479
"2419";"42005019004P0";"FILOSOFIA";"PARTICULAR";"PRIVADA";1974;"ACADÊMICO";"6";0,58974358974359;0,316666666666667;0,437426957962672;0,525555555555556;0,467348192482121
"2420";"42005019005P6";"HISTÓRIA";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"5";0,384615384615385;0,254545454545455;0,266369047619048;0,459803921568627;0,341333452087129
"2421";"42005019006P2";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"6";0,311111111111111;0,180555555555556;0,479154017405384;0,355263157894737;0,331520960491697
"2422";"42005019008P5";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";1977;"ACADÊMICO";"6";0,538461538461538;0,121951219512195;0,415812324929972;0,452941176470588;0,382291564843573
"2423";"42005019009P1";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";1970;"ACADÊMICO";"6";0,416666666666667;0,255813953488372;0,390268759018759;0,424333333333333;0,371770678126783
"2424";"42005019012P2";"TEOLOGIA";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";0,5;0,55;0,513690476190476;0,484027777777778;0,511929563492064
"2425";"42005019013P9";"DIREITO";"PARTICULAR";"PRIVADA";1988;"ACADÊMICO";"6";0,222222222222222;0,219512195121951;0,6125;0,4175;0,367933604336043
"2426";"42005019014P5";"MEDICINA I";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"7";0,52;0,20253164556962;0,528516419645452;0,496774193548387;0,436955564690865
"2427";"42005019015P1";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,644444444444444;0,558139534883721;0,585714285714286;0,434444444444444;0,555685677371724
"2428";"42005019016P8";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,318840579710145;0,262626262626263;0,518213383838384;0,3125;0,353045056543698
"2429";"42005019017P4";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,666666666666667;0,310344827586207;0,512257661038149;0,482407407407407;0,492919140674607
"2430";"42005019020P5";"MEDICINA II";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"6";0,479166666666667;0,341463414634146;0,463529411764706;0,425833333333333;0,427498206599713
"2431";"42005019021P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"6";0,568627450980392;0,395348837209302;0,509021132376396;0,482916666666667;0,488978521808189
"2432";"42005019022P8";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,274509803921569;0,0535714285714286;0,464814814814815;0,447685185185185;0,310145308123249
"2433";"42005019023P4";"DIREITO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"5";0,392156862745098;0,157894736842105;0,55;0,513257575757576;0,403327293836195
"2434";"42005019025P7";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";0,526315789473684;0,354838709677419;0,456184060450528;0,442063492063492;0,444850512916281
"2435";"42005019026P3";"ENSINO";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";0,733333333333333;0,25;0,552550390785685;0,477083333333333;0,503241764363088
"2436";"42005019027P0";"ECONOMIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,606060606060606;0,277777777777778;0,579545454545455;0,359615384615385;0,455749805749806
"2437";"42005019029P2";"CIÊNCIAS BIOLÓGICAS I";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"6";0,5;0,275862068965517;0,535087719298246;0,495959595959596;0,45172734605584
"2438";"42005019030P0";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,638888888888889;0,444444444444444;0,58;0,583974358974359;0,561826923076923
"2439";"42005019031P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"5";0,512820512820513;0,5;0,512987012987013;0,480128205128205;0,501483932733933
"2440";"42005019034P6";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";0,8;1;0,633333333333333;0,5;0,733333333333333
"2441";"42006015004P6";"MEDICINA I";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,4375;0,333333333333333;0,548148148148148;0,604166666666667;0,480787037037037
"2442";"42006015005P2";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,696969696969697;0,486486486486487;0,638888888888889;0,375757575757576;0,549525662025662
"2443";"42006015009P8";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,5;0,894736842105263;0,58452380952381;0,465151515151515;0,611103041695147
"2444";"42007011001P3";"HISTÓRIA";"PARTICULAR";"PRIVADA";1987;"ACADÊMICO";"5";0,388888888888889;0,217391304347826;0,501388888888889;0,282692307692308;0,347590347454478
"2445";"42007011002P0";"GEOCIÊNCIAS";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"4";0,484848484848485;0,235294117647059;0,439831349206349;0,353030303030303;0,378251063683049
"2446";"42007011003P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"7";0,520833333333333;0,418918918918919;0,458187134502924;0,363020833333333;0,440240055022127
"2447";"42007011004P2";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"6";0,75;0,375;0,503798650988971;0,374019607843137;0,500704564708027
"2448";"42007011005P9";"DIREITO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"6";0,266666666666667;0,19047619047619;0,410071428571429;0,4475;0,328678571428571
"2449";"42007011006P5";"CIÊNCIA DA COMPUTAÇÃO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";0,472222222222222;0,294117647058824;0,553447420634921;0,347222222222222;0,416752378034547
"2450";"42007011007P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";0,333333333333333;0,436363636363636;0,526336477987421;0,413541666666667;0,427393778587764
